ItemRelationshipID,First_Item_ID,First_Item_Name,Second_Item_ID,Second_Item_Name,Relation_ID,Relation,Erudite,InverseErudite,IsPalindromic,IsTransitiveClosureSafe
8293,11472,Rhabdomyolysis,6242,Hyperkalaemia,2,Cause-effect,"may cause","may be caused by",False,False
23497,11472,Rhabdomyolysis,6259,Hypermagnesaemia,2,Cause-effect,"may cause","may be caused by",False,False
4394,6067,"Alpha-L-iduronidase deficiency (Hurler syndrome)",6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
7434,10262,"Polycystic kidney disease, adult (autosomal dominant)",6330,"Hypertension, systemic",2,Cause-effect,"may cause","may be caused by",False,False
9385,12952,"Teratoma, ovary",6348,Hyperthyroidism,2,Cause-effect,"may cause","may be caused by",False,False
6181,8515,"Mycobacterium tuberculosis",6397,"Adrenal cortex insufficiency",2,Cause-effect,"may cause","may be caused by",False,False
3553,4934,Foscarnet,6412,Hypocalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
8294,11472,Rhabdomyolysis,6412,Hypocalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
18702,5302,"Glycogenosis type 3",6431,Hypoglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
34659,4934,Foscarnet,6469,Hypomagnesemia,2,Cause-effect,"may cause","may be caused by",False,False
20590,6542,Hypothermia,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
4325,5973,"Hodgkin lymphoma",6646,Ichthyosis,2,Cause-effect,"may cause","may be caused by",False,False
6582,9065,"Non-Hodgkin lymphoma",6646,Ichthyosis,2,Cause-effect,"may cause","may be caused by",False,False
3142,4326,Enuresis,6764,"Incontinence, urine",2,Cause-effect,"may cause","may be caused by",False,False
46450,12128,Simvastatin,6765,Indinavir,12,Interaction,"interacts with","interacts with",True,False
5974,8244,Misoprostol,6847,"Intermenstrual PV bleed",2,Cause-effect,"may cause","may be caused by",False,False
677,897,Aristolochia,6854,"Interstitial nephritis",2,Cause-effect,"may cause","may be caused by",False,False
19078,3122,Diphtheria,6854,"Interstitial nephritis",2,Cause-effect,"may cause","may be caused by",False,False
22666,8515,"Mycobacterium tuberculosis",6880,"Intracranial abscess / granuloma",2,Cause-effect,"may cause","may be caused by",False,False
9876,13634,"Uterine anomaly",6890,"Intrauterine death",2,Cause-effect,"may cause","may be caused by",False,False
25278,13634,"Uterine anomaly",6895,"Intrauterine growth retardation",2,Cause-effect,"may cause","may be caused by",False,False
10560,1457,"Blood donation",6947,"Iron deficiency",2,Cause-effect,"may cause","may be caused by",False,False
4751,6542,Hypothermia,7034,"J waves (EKG)",2,Cause-effect,"may cause","may be caused by",False,False
13352,9121,"Cholestatic jaundice",7038,Jaundice,3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
24868,5973,"Hodgkin lymphoma",7430,"Leucoerythroblastic anaemia",2,Cause-effect,"may cause","may be caused by",False,False
24869,8515,"Mycobacterium tuberculosis",7430,"Leucoerythroblastic anaemia",2,Cause-effect,"may cause","may be caused by",False,False
24871,9065,"Non-Hodgkin lymphoma",7430,"Leucoerythroblastic anaemia",2,Cause-effect,"may cause","may be caused by",False,False
20845,18165,Embolism,7480,"Limb ischaemia",2,Cause-effect,"may cause","may be caused by",False,False
6182,8515,"Mycobacterium tuberculosis",7607,"Lung abscess",2,Cause-effect,"may cause","may be caused by",False,False
6183,8515,"Mycobacterium tuberculosis",7651,"Lupoid rash",2,Cause-effect,"may cause","may be caused by",False,False
2862,3930,Doxorubicin,7677,Lymphocytopenia,2,Cause-effect,"may cause","may be caused by",False,False
23241,8515,"Mycobacterium tuberculosis",7678,Lymphocytosis,2,Cause-effect,"may cause","may be caused by",False,False
6583,9065,"Non-Hodgkin lymphoma",7678,Lymphocytosis,2,Cause-effect,"may cause","may be caused by",False,False
4395,6067,"Alpha-L-iduronidase deficiency (Hurler syndrome)",7689,Macroglossia,2,Cause-effect,"may cause","may be caused by",False,False
2428,3333,Cyproterone,7772,"Male infertility",2,Cause-effect,"may cause","may be caused by",False,False
22398,8515,"Mycobacterium tuberculosis",7909,Mediastinitis,2,Cause-effect,"may cause","may be caused by",False,False
6652,9168,"Oesophageal rupture",7909,Mediastinitis,2,Cause-effect,"may cause","may be caused by",False,False
11449,11434,Retinoblastoma,7947,Melanoma,4,"Risk factor","is a risk factor for","has risk factors",False,False
22175,14237,"Yersinia pseudotuberculosis",8068,"Mesenteric adenitis",2,Cause-effect,"may cause","may be caused by",False,False
7435,10262,"Polycystic kidney disease, adult (autosomal dominant)",8275,"Mitral valve incompetence",2,Cause-effect,"may cause","may be caused by",False,False
2268,3122,Diphtheria,8374,"Motor neuropathy, peripheral",2,Cause-effect,"may cause","may be caused by",False,False
1715,2375,Psittacosis,8716,Myocarditis,2,Cause-effect,"may cause","may be caused by",False,False
2269,3122,Diphtheria,8716,Myocarditis,2,Cause-effect,"may cause","may be caused by",False,False
32208,3930,Doxorubicin,8716,Myocarditis,2,Cause-effect,"may cause","may be caused by",False,False
18704,5302,"Glycogenosis type 3",8723,Myopathy,2,Cause-effect,"may cause","may be caused by",False,False
2863,3930,Doxorubicin,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
3201,4417,Ergometrine,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
3456,4793,"Femoral hernia",8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
5975,8244,Misoprostol,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
8029,11106,Quinidine,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
10019,13847,"Vestibular neuronitis",8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
19814,19273,Gangrene,8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
2864,3930,Doxorubicin,8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
51597,4934,Foscarnet,8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
8030,11106,Quinidine,8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
6584,9065,"Non-Hodgkin lymphoma",9252,"Orbital mass",2,Cause-effect,"may cause","may be caused by",False,False
6184,8515,"Mycobacterium tuberculosis",9266,"Brain failure",2,Cause-effect,"may cause","may be caused by",False,False
20846,18165,Embolism,9266,"Brain failure",2,Cause-effect,"may cause","may be caused by",False,False
21066,16940,"Reduced level of consciousness",9266,"Brain failure",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
6185,8515,"Mycobacterium tuberculosis",9367,Osteomyelitis,2,Cause-effect,"may cause","may be caused by",False,False
2429,3333,Cyproterone,9385,Osteoporosis,2,Cause-effect,"may cause","may be caused by",False,False
1388,1914,"Campylobacter jejuni",9539,"Pancreatitis, acute",2,Cause-effect,"may cause","may be caused by",False,False
4757,6542,Hypothermia,9539,"Pancreatitis, acute",2,Cause-effect,"may cause","may be caused by",False,False
6585,9065,"Non-Hodgkin lymphoma",9614,Paraproteinaemia,2,Cause-effect,"may cause","may be caused by",False,False
5768,7947,Melanoma,9720,"Pathological fracture",2,Cause-effect,"may cause","may be caused by",False,False
6186,8515,"Mycobacterium tuberculosis",9720,"Pathological fracture",2,Cause-effect,"may cause","may be caused by",False,False
6187,8515,"Mycobacterium tuberculosis",9820,Pericarditis,2,Cause-effect,"may cause","may be caused by",False,False
20524,9168,"Oesophageal rupture",9820,Pericarditis,2,Cause-effect,"may cause","may be caused by",False,False
44574,9065,"Non-Hodgkin lymphoma",9849,"Peripheral demyelination",2,Cause-effect,"may cause","may be caused by",False,False
6027,8314,"Mixed essential cryoglobulinaemia",9850,"Peripheral neuropathy",2,Cause-effect,"may cause","may be caused by",False,False
44575,9065,"Non-Hodgkin lymphoma",9850,"Peripheral neuropathy",2,Cause-effect,"may cause","may be caused by",False,False
35154,13703,"Valproic acid",9947,Phenobarbital,12,Interaction,"interacts with","interacts with",True,False
35166,13703,"Valproic acid",9991,Phenytoin,12,Interaction,"interacts with","interacts with",True,False
32560,5988,"Holt-Oram syndrome",10020,Phocomelia,2,Cause-effect,"may cause","may be caused by",False,False
11313,1645,"Functional disorders",10090,"Placebo effect",26,"See also","see also","see also",True,False
6188,8515,"Mycobacterium tuberculosis",10122,"Pleural effusion",2,Cause-effect,"may cause","may be caused by",False,False
6653,9168,"Oesophageal rupture",10122,"Pleural effusion",2,Cause-effect,"may cause","may be caused by",False,False
6189,8515,"Mycobacterium tuberculosis",10195,Pneumothorax,2,Cause-effect,"may cause","may be caused by",False,False
7436,10262,"Polycystic kidney disease, adult (autosomal dominant)",10388,"Portal hypertension",2,Cause-effect,"may cause","may be caused by",False,False
5976,8244,Misoprostol,10424,"Post-menopausal PV bleed",2,Cause-effect,"may cause","may be caused by",False,False
59598,12873,Tacrolimus,10460,"Posterior leucoencephalopathy syndrome",4,"Risk factor","is a risk factor for","has risk factors",False,False
2270,3122,Diphtheria,10477,"Atrioventricular node conduction block",2,Cause-effect,"may cause","may be caused by",False,False
9877,13634,"Uterine anomaly",10589,"Premature labour and/or delivery",2,Cause-effect,"may cause","may be caused by",False,False
21740,16940,"Reduced level of consciousness",10606,"Decubitus ulcer",4,"Risk factor","is a risk factor for","has risk factors",False,False
58498,3333,Cyproterone,10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
2865,3930,Doxorubicin,10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
4326,5973,"Hodgkin lymphoma",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
5769,7947,Melanoma,10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
6190,8515,"Mycobacterium tuberculosis",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
6586,9065,"Non-Hodgkin lymphoma",10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
32178,14259,Zileuton,10751,Propranolol,12,Interaction,"interacts with","interacts with",True,False
20848,18165,Embolism,10956,"Pulmonary embolism",2,Cause-effect,"may cause","may be caused by",False,False
6587,9065,"Non-Hodgkin lymphoma",11064,"Pyoderma gangrenosum",2,Cause-effect,"may cause","may be caused by",False,False
9784,13495,"Ulcerative colitis",11064,"Pyoderma gangrenosum",2,Cause-effect,"may cause","may be caused by",False,False
1716,2375,Psittacosis,11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
4327,5973,"Hodgkin lymphoma",11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
6191,8515,"Mycobacterium tuberculosis",11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
8032,11106,Quinidine,11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
9785,13495,"Ulcerative colitis",11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
10312,14237,"Yersinia pseudotuberculosis",11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
20868,11106,Quinidine,11103,"QRS prolongation",2,Cause-effect,"may cause","may be caused by",False,False
37595,6542,Hypothermia,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
8033,11106,Quinidine,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
8431,11661,"Romano-Ward syndrome",11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
1383,1914,"Campylobacter jejuni",11223,"Reiter syndrome",2,Cause-effect,"may cause","may be caused by",False,False
8683,12005,"Bacillary dysentery",11223,"Reiter syndrome",2,Cause-effect,"may cause","may be caused by",False,False
9786,13495,"Ulcerative colitis",11223,"Reiter syndrome",2,Cause-effect,"may cause","may be caused by",False,False
2271,3122,Diphtheria,11263,"Renal failure, acute",2,Cause-effect,"may cause","may be caused by",False,False
8295,11472,Rhabdomyolysis,11263,"Renal failure, acute",2,Cause-effect,"may cause","may be caused by",False,False
7437,10262,"Polycystic kidney disease, adult (autosomal dominant)",11288,"Renal failure, chronic",2,Cause-effect,"may cause","may be caused by",False,False
20849,18165,Embolism,11337,"Renal infarction",2,Cause-effect,"may cause","may be caused by",False,False
49201,10262,"Polycystic kidney disease, adult (autosomal dominant)",11346,Nephrolithiasis,2,Cause-effect,"may cause","may be caused by",False,False
4396,6067,"Alpha-L-iduronidase deficiency (Hurler syndrome)",11390,"Restrictive cardiomyopathy",2,Cause-effect,"may cause","may be caused by",False,False
23842,18165,Embolism,11410,"Retinal artery thrombosis",2,Cause-effect,"may cause","may be caused by",False,False
12271,3398,"Cytoid bodies",11416,"Retinal pathology",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
46453,12128,Simvastatin,11657,Ritonavir,12,Interaction,"interacts with","interacts with",True,False
9787,13495,"Ulcerative colitis",11754,Sacroiliitis,2,Cause-effect,"may cause","may be caused by",False,False
4397,6067,"Alpha-L-iduronidase deficiency (Hurler syndrome)",11755,"Saddle nose deformity",2,Cause-effect,"may cause","may be caused by",False,False
19815,19273,Gangrene,11960,"Septic shock",2,Cause-effect,"may cause","may be caused by",False,False
20850,18165,Embolism,12013,Shock,2,Cause-effect,"may cause","may be caused by",False,False
6192,8515,"Mycobacterium tuberculosis",12050,SIADH,2,Cause-effect,"may cause","may be caused by",False,False
50768,31038,"Adenosine deaminase",260,"Adenosine deaminase deficiency",26,"See also","see also","see also",True,False
48897,30197,Pamidronate,1174,"Aseptic necrosis of bone",2,Cause-effect,"may cause","may be caused by",False,False
30937,30938,Butalbital,1231,Barbiturates,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
48773,29084,"Progressive familial intrahepatic cholestasis type 1",1329,"Benign familial recurrent cholestasis",20,Allelic,"may be allelic with","may be allelic with",True,False
25426,29587,"Pediculus humanus corporis (pediculosis)",1547,"Relapsing fever",18,Vector,"is a vector for","is vector borne by",False,False
25072,29755,"Friction blister",1777,"Vesiculo-bullous rash",2,Cause-effect,"may cause","may be caused by",False,False
29857,30757,"Cicatricial pemphigoid",1777,"Vesiculo-bullous rash",2,Cause-effect,"may cause","may be caused by",False,False
35043,30629,Topiramate,1984,Carbamazepine,12,Interaction,"interacts with","interacts with",True,False
29860,30757,"Cicatricial pemphigoid",2179,Cataracts,2,Cause-effect,"may cause","may be caused by",False,False
33841,29188,Epinephrine,2182,Catecholamines,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
28125,29977,Cefamandole,2208,Cephalosporins,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
28135,29978,Cefotaxime,2208,Cephalosporins,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
35400,31247,"Weber syndrome",2861,"3rd cranial nerve disorder",2,Cause-effect,"may cause","may be caused by",False,False
35133,30629,Topiramate,3000,"Combined oral contraceptive pill",12,Interaction,"interacts with","interacts with",True,False
32557,31292,"Goldenhar syndrome",3043,"Conductive hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
29861,30757,"Cicatricial pemphigoid",3067,Conjunctivitis,2,Cause-effect,"may cause","may be caused by",False,False
27427,30166,Dicoumarol,3137,Coumarins,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
26800,30074,"Phosphogylcerate mutase 2 deficiency",3151,Cramp,2,Cause-effect,"may cause","may be caused by",False,False
30805,30299,Floxuridine,3416,"Cytotoxic therapeutic agents",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
42477,30791,"Netherton syndrome",4113,"Atopic dermatitis",4,"Risk factor","is a risk factor for","has risk factors",False,False
26024,29919,Diltiazem,4450,"Erythema multiforme",2,Cause-effect,"may cause","may be caused by",False,False
20139,29181,"Tuberculoid leprosy",4466,Erythema,2,Cause-effect,"may cause","may be caused by",False,False
32953,31378,"Erythema elevatum diutinum",4466,Erythema,2,Cause-effect,"may cause","may be caused by",False,False
35046,30473,Triazolam,4855,Fluconazole,12,Interaction,"interacts with","interacts with",True,False
28892,30592,"Porphobilinogen synthase deficiency",5534,"Haemolytic anaemia",2,Cause-effect,"may cause","may be caused by",False,False
55444,30043,Nefazodone,5728,"Hepatic failure",2,Cause-effect,"may cause","may be caused by",False,False
25187,29176,"Alpha-L-iduronidase deficiency (Scheie syndrome)",6067,"Alpha-L-iduronidase deficiency (Hurler syndrome)",20,Allelic,"may be allelic with","may be allelic with",True,False
26670,30057,"Diabetes mellitus, transient neonatal",6234,Hyperglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
48831,30393,Ofloxacin,6234,Hyperglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
47344,30197,Pamidronate,6412,Hypocalcaemia,2,Cause-effect,"may cause","may be caused by",False,False
47343,30197,Pamidronate,6469,Hypomagnesemia,2,Cause-effect,"may cause","may be caused by",False,False
44513,30704,Oxcarbazepine,6483,Hyponatraemia,2,Cause-effect,"may cause","may be caused by",False,False
47342,30197,Pamidronate,6503,Hypophosphataemia,2,Cause-effect,"may cause","may be caused by",False,False
26022,29919,Diltiazem,6539,Hypotension,2,Cause-effect,"may cause","may be caused by",False,False
48774,29084,"Progressive familial intrahepatic cholestasis type 1",6884,"Intrahepatic cholestasis of pregnancy",20,Allelic,"may be allelic with","may be allelic with",True,False
26669,30057,"Diabetes mellitus, transient neonatal",6895,"Intrauterine growth retardation",2,Cause-effect,"may cause","may be caused by",False,False
35134,30473,Triazolam,7170,Ketoconazole,12,Interaction,"interacts with","interacts with",True,False
45544,30560,Mizolastine,7170,Ketoconazole,12,Interaction,"interacts with","interacts with",True,False
32952,31378,"Erythema elevatum diutinum",7423,"Hypersensitivity vasculitis",2,Cause-effect,"may cause","may be caused by",False,False
46922,29996,Filgrastim,7518,Lithium,12,Interaction,"interacts with","interacts with",True,False
47345,30197,Pamidronate,7677,Lymphocytopenia,2,Cause-effect,"may cause","may be caused by",False,False
47363,31156,Exemestane,7677,Lymphocytopenia,2,Cause-effect,"may cause","may be caused by",False,False
51637,29534,Thiotepa,7772,"Male infertility",2,Cause-effect,"may cause","may be caused by",False,False
32214,31247,"Weber syndrome",8603,Mydriasis,2,Cause-effect,"may cause","may be caused by",False,False
26803,30074,"Phosphogylcerate mutase 2 deficiency",8723,Myopathy,2,Cause-effect,"may cause","may be caused by",False,False
21451,29334,"Obturator hernia",8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
28890,30592,"Porphobilinogen synthase deficiency",8881,"Neonatal jaundice",2,Cause-effect,"may cause","may be caused by",False,False
47515,30043,Nefazodone,8968,"Neuroleptic malignant syndrome",2,Cause-effect,"may cause","may be caused by",False,False
33231,30018,Sertindole,8975,"Antipsychotic agents",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
22339,29453,Polyphagia,9099,Obesity,2,Cause-effect,"may cause","may be caused by",False,False
26023,29919,Diltiazem,9148,Oedema,2,Cause-effect,"may cause","may be caused by",False,False
47364,31156,Exemestane,9385,Osteoporosis,2,Cause-effect,"may cause","may be caused by",False,False
55258,30393,Ofloxacin,9850,"Peripheral neuropathy",2,Cause-effect,"may cause","may be caused by",False,False
46300,30592,"Porphobilinogen synthase deficiency",9850,"Peripheral neuropathy",2,Cause-effect,"may cause","may be caused by",False,False
23658,29615,"Altitude sickness, chronic",10295,Polycythaemia,2,Cause-effect,"may cause","may be caused by",False,False
26021,29919,Diltiazem,10477,"Atrioventricular node conduction block",2,Cause-effect,"may cause","may be caused by",False,False
51639,29534,Thiotepa,10703,"Red cell production reduced",2,Cause-effect,"may cause","may be caused by",False,False
23657,29615,"Altitude sickness, chronic",10998,"Pulmonary hypertension",2,Cause-effect,"may cause","may be caused by",False,False
25577,29828,"Hyperoxaluria, primary type 2",11288,"Renal failure, chronic",2,Cause-effect,"may cause","may be caused by",False,False
25578,29828,"Hyperoxaluria, primary type 2",11346,Nephrolithiasis,2,Cause-effect,"may cause","may be caused by",False,False
32384,31280,"Subretinal neovascular membrane",11416,"Retinal pathology",3,"Cause-effect child-parent (subtype)","is a subtype of","has subtype(s)",False,True
30816,30043,Nefazodone,12050,SIADH,2,Cause-effect,"may cause","may be caused by",False,False
42568,31702,"Owren disease",154,"Activated protein C resistance",20,Allelic,"may be allelic with","may be allelic with",True,False
33124,31418,"Familial histiocytic reticulosis",663,Anemia,2,Cause-effect,"may cause","may be caused by",False,False
43784,33524,"Pervasive developmental disorders",1142,Autism,26,"See also","see also","see also",True,False
42920,33432,Chloroacetophenone,1715,Bronchospasm,2,Cause-effect,"may cause","may be caused by",False,False
35686,31929,"Epidermolysis bullosa dystrophica, Hallopeau-Siemens type",1777,"Vesiculo-bullous rash",2,Cause-effect,"may cause","may be caused by",False,False
35914,31973,Palmitoylethanolamide,1950,Cannabinoids,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
40722,31715,"Scrub typhus",2128,"Pericardial effusion",2,Cause-effect,"may cause","may be caused by",False,False
41423,33183,"Moore-Federman syndrome",2179,Cataracts,2,Cause-effect,"may cause","may be caused by",False,False
33952,31588,Cefodizime,2208,Cephalosporins,16,"Drug family","belongs to the drug family of","is the drug family of",False,False
35760,31942,"Thiamine-responsive megaloblastic anemia syndrome",2874,"Sensorineural hearing loss",2,Cause-effect,"may cause","may be caused by",False,False
38315,31704,"Emery-Dreifuss muscular dystrophy, X-linked",3066,"Dilated cardiomyopathy",2,Cause-effect,"may cause","may be caused by",False,False
42921,33432,Chloroacetophenone,3067,Conjunctivitis,2,Cause-effect,"may cause","may be caused by",False,False
34358,31690,"Proud syndrome",3218,"Cryptorchism (maldescended or ectopic testis)",2,Cause-effect,"may cause","may be caused by",False,False
33129,31418,"Familial histiocytic reticulosis",3231,"CSF lymphocytosis",2,Cause-effect,"may cause","may be caused by",False,False
34122,31632,Bacampicillin,3861,Disulfiram,12,Interaction,"interacts with","interacts with",True,False
36252,32044,"Eosinophilia-myalgia syndrome",4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
42875,33425,"Autoimmune lymphoproliferative syndrome type 1",4328,Eosinophilia,2,Cause-effect,"may cause","may be caused by",False,False
49980,31943,"Erythrokeratodermia variabilis et progressiva",4440,"Erythema gyratum repens",2,Cause-effect,"may cause","may be caused by",False,False
39139,32725,"Blau syndrome",4466,Erythema,2,Cause-effect,"may cause","may be caused by",False,False
39173,32733,"Erythema craquele",4466,Erythema,2,Cause-effect,"may cause","may be caused by",False,False
33128,31418,"Familial histiocytic reticulosis",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
33700,31533,"Ceroid lipofuscinosis neuronal 1, infantile",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
34355,31690,"Proud syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
34408,31704,"Emery-Dreifuss muscular dystrophy, X-linked",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
35822,31953,"Carbonic anhydrase type 2 deficiency",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
37474,32395,"Nijmegen chromosome breakage syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
38610,32621,"Glutamate formiminotransferase deficiency",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
39715,32846,"Costello syndrome",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
43821,33531,"Frontometaphyseal dysplasia",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
44068,33578,"Glucose transporter type 1 deficiency",4509,"Learning disability",2,Cause-effect,"may cause","may be caused by",False,False
37600,31729,"Brugia malayi",4824,"Lymphatic filariasis",2,Cause-effect,"may cause","may be caused by",False,False
41422,33183,"Moore-Federman syndrome",5226,"Raised intraocular pressure",2,Cause-effect,"may cause","may be caused by",False,False
34467,31715,"Scrub typhus",5404,"Gram negative bacilli / rods",2,Cause-effect,"may cause","may be caused by",False,False
44639,33683,"ABCD syndrome",5901,"Hirschsprung disease",4,"Risk factor","is a risk factor for","has risk factors",False,False
35762,31942,"Thiamine-responsive megaloblastic anemia syndrome",6234,Hyperglycaemia,2,Cause-effect,"may cause","may be caused by",False,False
39641,32830,"Meleda disease",6239,Hyperhidrosis,2,Cause-effect,"may cause","may be caused by",False,False
47749,31418,"Familial histiocytic reticulosis",6372,Hypertriglyceridaemia,2,Cause-effect,"may cause","may be caused by",False,False
47563,32846,"Costello syndrome",6373,"Hypertrophic cardiomyopathy",2,Cause-effect,"may cause","may be caused by",False,False
49283,31523,"Empty sella syndrome",6522,Hypopituitarism,2,Cause-effect,"may cause","may be caused by",False,False
39644,32830,"Meleda disease",6646,Ichthyosis,2,Cause-effect,"may cause","may be caused by",False,False
37570,32416,"Autonomic seizure",6764,"Incontinence, urine",2,Cause-effect,"may cause","may be caused by",False,False
35994,31988,"Ectopic pancreas",7490,"Lipase levels raised (plasma)",2,Cause-effect,"may cause","may be caused by",False,False
34469,31715,"Scrub typhus",7691,"Maculopapular rash",2,Cause-effect,"may cause","may be caused by",False,False
47393,31876,"Basilar artery migraine",8207,Migraine,26,"See also","see also","see also",True,False
35546,31898,Clorgyline,8344,"Monoamine oxidase A inhibitors",16,"Drug family","belongs to the drug family of","is the drug family of",False,False
37568,32416,"Autonomic seizure",8603,Mydriasis,2,Cause-effect,"may cause","may be caused by",False,False
34407,31704,"Emery-Dreifuss muscular dystrophy, X-linked",8723,Myopathy,2,Cause-effect,"may cause","may be caused by",False,False
37569,32416,"Autonomic seizure",8817,"Nausea and vomiting",2,Cause-effect,"may cause","may be caused by",False,False
33125,31418,"Familial histiocytic reticulosis",8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
42876,33425,"Autoimmune lymphoproliferative syndrome type 1",8994,Neutropenia,2,Cause-effect,"may cause","may be caused by",False,False
33699,31533,"Ceroid lipofuscinosis neuronal 1, infantile",9241,"Optic atrophy",2,Cause-effect,"may cause","may be caused by",False,False
35995,31988,"Ectopic pancreas",9559,"Pancreatitis, chronic",2,Cause-effect,"may cause","may be caused by",False,False
35823,31953,"Carbonic anhydrase type 2 deficiency",9720,"Pathological fracture",2,Cause-effect,"may cause","may be caused by",False,False
40721,31715,"Scrub typhus",10122,"Pleural effusion",2,Cause-effect,"may cause","may be caused by",False,False
34414,31704,"Emery-Dreifuss muscular dystrophy, X-linked",10477,"Atrioventricular node conduction block",2,Cause-effect,"may cause","may be caused by",False,False
48388,32846,"Costello syndrome",11025,"Pulmonary valve stenosis",2,Cause-effect,"may cause","may be caused by",False,False
34470,31715,"Scrub typhus",11080,"Pyrexia of unknown origin",2,Cause-effect,"may cause","may be caused by",False,False
42488,33120,Telithromycin,11104,"QT lengthening",2,Cause-effect,"may cause","may be caused by",False,False
41424,33183,"Moore-Federman syndrome",11417,"Retinal detachment",2,Cause-effect,"may cause","may be caused by",False,False
35821,31953,"Carbonic anhydrase type 2 deficiency",11687,"Proximal renal tubular acidosis",2,Cause-effect,"may cause","may be caused by",False,False
42210,31808,Methylenedioxymethamphetamine,12050,SIADH,2,Cause-effect,"may cause","may be caused by",False,False
50209,34543,"Bazex-Dupre-Christol syndrome",1264,"Basal cell carcinoma of skin",4,"Risk factor","is a risk factor for","has risk factors",False,False
54264,35061,"Christianson syndrome",2218,"Cerebellar syndrome",2,Cause-effect,"may cause","may be caused by",False,False
55329,34682,"Cranioectodermal dysplasia",2729,"Cirrhosis of liver",2,Cause-effect,"may cause","may be caused by",False,False
89665,46754,Galcanezumab,3080,Constipation,2,Cause-effect,"may cause","may be caused by",False,False
59698,36671,"N syndrome",3218,"Cryptorchism (maldescended or ectopic testis)",2,Cause-effect,"may cause","may be caused by",False,False
52418,34828,"Congenital generalized lipodystrophy type 1",3661,"Diabetes mellitus type 2",4,"Risk factor","is a risk factor for","has risk factors",False,False
52282,34796,Pazopanib,3742,Diarrhoea,2,Cause-effect,"may cause","may be caused by",False,False
